comp,eventId,rTypeId,pos,personName,wcaId,best,average
DoncasterOpen2020,222,f,2,Daniel Tidsey,2016TIDS01,1.18,2.57
DoncasterOpen2020,222,f,3,Chris Mills,2014MILL04,2.14,2.58
DoncasterOpen2020,222,f,4,Fabio Schwandt,2014SCHW02,1.99,2.79
DoncasterOpen2020,222,f,5,Ben Stokes,2018STOK01,1.93,3.05
DoncasterOpen2020,222,f,6,Charlie Stark,2014STAR05,1.75,3.13
DoncasterOpen2020,222,f,7,Sean Moran,2016MORA24,2.06,3.22
DoncasterOpen2020,222,f,8,Callum Hales-Jepp,2012HALE01,2.13,3.28
DoncasterOpen2020,222,f,9,Stephen Waller,2017WALL12,2.68,3.28
DoncasterOpen2020,222,f,10,Bill Hammill,2015HAMM01,2.42,3.33
DoncasterOpen2020,222,f,11,Marcus Siu,2016SIUM01,1.87,3.41
DoncasterOpen2020,222,f,12,Oliver Castledine,2018CAST08,2.74,3.41
DoncasterOpen2020,222,f,13,Robert Yau,2009YAUR01,2.62,3.47
DoncasterOpen2020,222,f,14,Robert Alden,2019ALDE01,3.0,3.56
DoncasterOpen2020,222,f,15,Charlie Harrison,2017HARR08,1.75,3.68
DoncasterOpen2020,222,f,16,Fred Lang,2016LANG12,3.35,3.83
DoncasterOpen2020,222,f,17,Benjamin Grzesiak,2018GRZE01,3.6,3.88
DoncasterOpen2020,222,f,18,Ivan Lew Yi Wen (刘义文),2012WENI01,2.2,4.17
DoncasterOpen2020,222,f,19,Jacob Chambers,2017CHAM09,3.24,4.17
DoncasterOpen2020,222,f,20,Joseph Tudor,2016TUDO02,2.89,4.25
DoncasterOpen2020,222,f,21,Steven Kearns,2015KEAR01,3.43,4.3
DoncasterOpen2020,222,f,22,Jason Harley,2016HARL01,4.29,4.4
DoncasterOpen2020,222,f,23,Jonathan Ayre,2018AYRE01,3.6,4.5
DoncasterOpen2020,222,f,24,Ben Thomas Campbell,2018CAMP17,4.12,4.56
DoncasterOpen2020,222,f,25,Matthew Ayre,2018AYRE02,4.36,4.62
DoncasterOpen2020,222,f,26,Katie Davies,2017DAVI03,3.52,4.72
DoncasterOpen2020,222,f,27,Matthew Prestwich,2016PRES04,4.9,5.2
DoncasterOpen2020,222,f,28,William Gan Wei Ren (颜伟仁),2014RENW01,4.59,5.55
DoncasterOpen2020,222,f,29,Bertie Longden,2014LONG06,3.8,6.02
DoncasterOpen2020,222,f,30,Harrison Lee,2018LEEH02,4.55,7.88
DoncasterOpen2020,444,d,1,Sebastian Weyer,2010WEYE02,20.71,22.92
DoncasterOpen2020,444,d,2,Robert Yau,2009YAUR01,27.14,30.83
DoncasterOpen2020,444,d,3,Callum Hales-Jepp,2012HALE01,34.04,35.48
DoncasterOpen2020,444,d,4,Bart Sekulski,2013SEKU01,29.77,35.5
DoncasterOpen2020,444,d,5,Fabio Schwandt,2014SCHW02,31.7,35.67
DoncasterOpen2020,444,d,6,Matthew Lowe,2014LOWE01,32.42,36.59
DoncasterOpen2020,444,d,7,Ivan Lew Yi Wen (刘义文),2012WENI01,29.98,37.46
DoncasterOpen2020,444,d,8,William Gan Wei Ren (颜伟仁),2014RENW01,35.89,37.68
DoncasterOpen2020,444,d,9,Sam Jacklin,2015JACK04,33.67,38.89
DoncasterOpen2020,444,d,10,Harry Savage,2013SAVA01,33.34,39.43
DoncasterOpen2020,444,d,11,Sean Moran,2016MORA24,36.57,39.5
DoncasterOpen2020,444,d,12,Brandon Poulton,2019POUL02,35.28,39.69
DoncasterOpen2020,444,d,13,Jacob Chambers,2017CHAM09,36.21,40.15
DoncasterOpen2020,444,d,14,Katie Davies,2017DAVI03,37.76,40.24
DoncasterOpen2020,444,d,15,Stephen Waller,2017WALL12,35.97,40.5
DoncasterOpen2020,444,d,16,James Molloy,2011MOLL01,36.27,41.41
DoncasterOpen2020,444,d,17,Chris Mills,2014MILL04,40.4,42.07
DoncasterOpen2020,444,d,18,Joey Gouly,2007GOUL01,35.13,42.6
DoncasterOpen2020,444,d,19,Charlie Harrison,2017HARR08,37.83,42.6
DoncasterOpen2020,444,d,20,Robert Alden,2019ALDE01,38.27,43.17
DoncasterOpen2020,444,d,21,Fred Lang,2016LANG12,40.9,43.56
DoncasterOpen2020,444,d,22,Daniel Tidsey,2016TIDS01,40.64,43.96
DoncasterOpen2020,444,d,23,Christopher Morris,2013MORR03,39.45,44.09
DoncasterOpen2020,444,d,24,Aidan McMillan,2018MCMI02,40.48,44.66
DoncasterOpen2020,444,d,25,Bill Hammill,2015HAMM01,43.91,44.84
DoncasterOpen2020,444,d,26,Ben Stokes,2018STOK01,37.7,45.18
DoncasterOpen2020,444,d,27,Marcus Siu,2016SIUM01,35.76,45.46
DoncasterOpen2020,444,d,28,Oliver Castledine,2018CAST08,44.13,45.94
DoncasterOpen2020,444,d,29,Jason Harley,2016HARL01,37.6,46.86
DoncasterOpen2020,444,d,30,David Lim,2010LIMD01,40.36,47.97
DoncasterOpen2020,444,d,31,Breandan Vallance,2007VALL01,43.88,48.12
DoncasterOpen2020,444,d,32,Jonathan Ayre,2018AYRE01,47.0,49.05
DoncasterOpen2020,444,d,33,Mengfei Shen (沈梦非),2018SHEN07,47.04,49.41
DoncasterOpen2020,444,d,34,Joseph Tudor,2016TUDO02,45.1,49.84
DoncasterOpen2020,444,d,35,Benjamin Grzesiak,2018GRZE01,45.61,50.34
DoncasterOpen2020,444,d,36,Nevins Chan Pak Hoong (陈百鸿),2010CHAN20,42.32,50.6
DoncasterOpen2020,444,d,37,Cheung-Hao Tu,2016TUCH02,47.02,51.06
DoncasterOpen2020,444,d,38,Bertie Longden,2014LONG06,40.3,51.3
DoncasterOpen2020,444,d,39,Chun-Ting Liu (劉淳庭),2013LIUC02,43.76,52.13
DoncasterOpen2020,444,d,40,Steven Kearns,2015KEAR01,49.45,52.93
DoncasterOpen2020,444,d,41,Charlie Stark,2014STAR05,45.73,53.79
DoncasterOpen2020,444,d,42,Matthew Ayre,2018AYRE02,47.07,53.84
DoncasterOpen2020,444,d,43,Matthew Prestwich,2016PRES04,49.38,54.23
DoncasterOpen2020,444,d,44,Ben Thomas Campbell,2018CAMP17,46.62,54.29
DoncasterOpen2020,444,d,45,Deni Mintsaev (Дени Минцаев),2013MINT01,52.03,55.19
DoncasterOpen2020,444,d,46,Pierre Morice-Le Moel,2017MOEL01,49.48,55.77
DoncasterOpen2020,444,d,47,Tom Wilkinson,2019WILK04,52.04,56.13
DoncasterOpen2020,444,d,48,Sam Shaw,2016SHAW02,45.12,56.96
DoncasterOpen2020,444,d,49,Ryan Eckersley,2019ECKE02,54.19,58.39
DoncasterOpen2020,444,d,50,Cassius Finn Gregory,2020GREG02,57.01,59.46
DoncasterOpen2020,444,d,51,Jack Adams,2019ADAM02,54.13,59.49
DoncasterOpen2020,444,d,52,Adam Greenwood,2011GREE03,53.14,60.03
DoncasterOpen2020,444,d,53,Ezra Hirschi,2019HIRS01,54.45,60.73
DoncasterOpen2020,444,d,54,Andy Nicholls,2015NICH04,55.7,60.91
DoncasterOpen2020,444,d,55,William Turton,2018TURT01,60.66,64.46
DoncasterOpen2020,444,d,56,Harrison Lee,2018LEEH02,55.87,66.56
DoncasterOpen2020,444,d,57,Danny Morgan,2019MORG10,62.64,67.23
DoncasterOpen2020,444,d,58,Sam Spendla,2015SPEN01,58.77,70.17
DoncasterOpen2020,444,d,59,Patrick Drew Dwyer,2019DWYE01,64.27,71.16
DoncasterOpen2020,444,d,60,Theo Proferes,2019PROF01,64.82,73.38
DoncasterOpen2020,444,d,61,Jack O'Callaghan,2019OCAL01,64.48,74.18
DoncasterOpen2020,444,d,62,Joe Greenland,2019GREE02,62.12,74.42
DoncasterOpen2020,444,d,63,Alex Gill,2011GILL02,65.8,74.46
DoncasterOpen2020,444,d,64,Matthew Dodds,2020DODD02,73.17,78.4
DoncasterOpen2020,444,d,65,Mohamed Hani Shahin,2019SHAH22,71.97,79.02
DoncasterOpen2020,444,d,66,Matthew Ellis,2020ELLI02,73.84,83.87
DoncasterOpen2020,444,d,67,Timothy Lawrance,2017LAWR04,67.69,84.94
DoncasterOpen2020,444,d,68,Toby Roche,2020ROCH03,74.96,87.97
DoncasterOpen2020,444,d,69,Luke McRitchie,2019MCRI01,75.71,0.0
DoncasterOpen2020,444,d,70,Daniel Billingham,2018BILL03,78.36,0.0
DoncasterOpen2020,444,d,71,Oliver Jepson,2019JEPS01,81.58,0.0
DoncasterOpen2020,444,d,72,Archie Brighton,2020BRIG01,86.77,0.0
DoncasterOpen2020,444,d,73,Gregory Berrisford Sweet,2020SWEE01,104.86,0.0
DoncasterOpen2020,444,d,74,Charlie Dearsley,2019DEAR01,104.97,0.0
DoncasterOpen2020,444,d,75,Chris Bonnello,2019BONN05,110.76,0.0
DoncasterOpen2020,444,d,76,Christopher Suter,2020SUTE01,-0.01,0.0
DoncasterOpen2020,444,d,76,David Cooke,2020COOK03,-0.01,0.0
DoncasterOpen2020,444,d,76,Harry Latham,2020LATH01,-0.01,0.0
DoncasterOpen2020,444,d,76,Hoi San Tse,2020TSEH01,-0.01,0.0
DoncasterOpen2020,444,d,76,Jack Doran,2020DORA01,-0.01,0.0
DoncasterOpen2020,444,d,76,Thomas Feilden,2020FEIL01,-0.01,0.0
DoncasterOpen2020,444,f,1,Sebastian Weyer,2010WEYE02,20.8,26.03
DoncasterOpen2020,444,f,2,Ivan Lew Yi Wen (刘义文),2012WENI01,25.75,29.42
DoncasterOpen2020,444,f,3,Robert Yau,2009YAUR01,23.47,32.67
DoncasterOpen2020,444,f,4,Fabio Schwandt,2014SCHW02,28.12,34.11
DoncasterOpen2020,444,f,5,Sam Jacklin,2015JACK04,29.91,34.45
DoncasterOpen2020,444,f,6,Harry Savage,2013SAVA01,32.43,34.84
DoncasterOpen2020,444,f,7,Sean Moran,2016MORA24,31.53,35.04
DoncasterOpen2020,444,f,8,Jacob Chambers,2017CHAM09,33.78,35.45
DoncasterOpen2020,444,f,9,Bart Sekulski,2013SEKU01,30.98,36.16
DoncasterOpen2020,444,f,10,Callum Hales-Jepp,2012HALE01,33.01,36.66
DoncasterOpen2020,444,f,11,Katie Davies,2017DAVI03,35.3,37.15
DoncasterOpen2020,444,f,12,Matthew Lowe,2014LOWE01,32.13,38.75
DoncasterOpen2020,444,f,13,Christopher Morris,2013MORR03,38.32,39.22
DoncasterOpen2020,444,f,14,Stephen Waller,2017WALL12,35.4,39.64
DoncasterOpen2020,444,f,15,Joey Gouly,2007GOUL01,40.27,41.59
DoncasterOpen2020,444,f,16,Aidan McMillan,2018MCMI02,39.9,42.22
DoncasterOpen2020,444,f,17,Brandon Poulton,2019POUL02,37.79,42.52
DoncasterOpen2020,444,f,18,Ben Stokes,2018STOK01,37.19,42.85
DoncasterOpen2020,444,f,19,James Molloy,2011MOLL01,34.55,43.64
DoncasterOpen2020,444,f,20,Daniel Tidsey,2016TIDS01,37.47,44.32
DoncasterOpen2020,444,f,21,Oliver Castledine,2018CAST08,41.1,45.02
DoncasterOpen2020,444,f,22,Jonathan Ayre,2018AYRE01,41.91,45.04
DoncasterOpen2020,444,f,23,William Gan Wei Ren (颜伟仁),2014RENW01,37.18,45.26
DoncasterOpen2020,444,f,24,Charlie Harrison,2017HARR08,41.81,46.01
DoncasterOpen2020,444,f,25,Chris Mills,2014MILL04,40.8,46.08
DoncasterOpen2020,444,f,26,Fred Lang,2016LANG12,40.8,46.09
DoncasterOpen2020,444,f,27,Robert Alden,2019ALDE01,44.85,46.56
DoncasterOpen2020,444,f,28,Marcus Siu,2016SIUM01,40.11,46.89
DoncasterOpen2020,444,f,29,Bill Hammill,2015HAMM01,42.06,50.42
DoncasterOpen2020,444,f,30,Jason Harley,2016HARL01,42.23,51.31
DoncasterOpen2020,444,f,31,David Lim,2010LIMD01,50.86,53.2
DoncasterOpen2020,444,f,32,Breandan Vallance,2007VALL01,61.11,-0.01
DoncasterOpen2020,555,d,1,Sebastian Weyer,2010WEYE02,42.91,50.84
DoncasterOpen2020,555,d,2,Ivan Lew Yi Wen (刘义文),2012WENI01,50.99,55.64
DoncasterOpen2020,555,d,3,Robert Yau,2009YAUR01,49.56,59.94
DoncasterOpen2020,555,d,4,Bart Sekulski,2013SEKU01,56.31,60.14
DoncasterOpen2020,555,d,5,Sean Moran,2016MORA24,62.95,64.76
DoncasterOpen2020,555,d,6,Harry Savage,2013SAVA01,63.3,67.27
DoncasterOpen2020,555,d,7,Fabio Schwandt,2014SCHW02,64.77,67.32
DoncasterOpen2020,555,d,8,Sam Jacklin,2015JACK04,62.26,68.01
DoncasterOpen2020,555,d,9,Callum Hales-Jepp,2012HALE01,66.17,69.18
DoncasterOpen2020,555,d,10,Christopher Morris,2013MORR03,62.11,69.39
DoncasterOpen2020,555,d,11,Breandan Vallance,2007VALL01,60.44,72.35
DoncasterOpen2020,555,d,12,Aidan McMillan,2018MCMI02,70.13,72.9
DoncasterOpen2020,555,d,13,Steven Kearns,2015KEAR01,62.79,74.35
DoncasterOpen2020,555,d,14,Jacob Chambers,2017CHAM09,63.76,74.4
DoncasterOpen2020,555,d,15,Katie Davies,2017DAVI03,71.25,75.26
DoncasterOpen2020,555,d,16,William Gan Wei Ren (颜伟仁),2014RENW01,73.3,75.98
DoncasterOpen2020,555,d,17,Marcus Siu,2016SIUM01,70.92,76.08
DoncasterOpen2020,555,d,18,Brandon Poulton,2019POUL02,73.33,76.83
DoncasterOpen2020,555,d,19,Stephen Waller,2017WALL12,70.71,77.71
DoncasterOpen2020,555,d,20,Matthew Lowe,2014LOWE01,73.48,79.41
DoncasterOpen2020,555,d,21,Robert Alden,2019ALDE01,75.18,79.64
DoncasterOpen2020,555,d,22,Jason Harley,2016HARL01,74.68,82.2
DoncasterOpen2020,555,d,23,James Molloy,2011MOLL01,74.09,82.27
DoncasterOpen2020,555,d,24,Bertie Longden,2014LONG06,75.59,83.39
DoncasterOpen2020,555,d,25,Oliver Castledine,2018CAST08,80.8,84.58
DoncasterOpen2020,555,d,26,Ben Stokes,2018STOK01,82.52,86.17
DoncasterOpen2020,555,d,27,David Lim,2010LIMD01,80.38,88.44
DoncasterOpen2020,555,d,28,George Tudor,2019TUDO01,80.1,88.87
DoncasterOpen2020,555,d,29,Fred Lang,2016LANG12,87.18,89.72
DoncasterOpen2020,555,d,30,Charlie Harrison,2017HARR08,84.93,90.74
DoncasterOpen2020,555,d,31,Nevins Chan Pak Hoong (陈百鸿),2010CHAN20,77.38,91.32
DoncasterOpen2020,555,d,32,Adam Greenwood,2011GREE03,89.39,91.72
DoncasterOpen2020,555,d,33,Daniel Tidsey,2016TIDS01,82.27,91.76
DoncasterOpen2020,555,d,34,Ben Thomas Campbell,2018CAMP17,87.3,92.01
DoncasterOpen2020,555,d,35,Charlie Stark,2014STAR05,85.94,92.04
DoncasterOpen2020,555,d,36,Bill Hammill,2015HAMM01,85.69,92.19
DoncasterOpen2020,555,d,37,Chris Mills,2014MILL04,86.55,93.13
DoncasterOpen2020,555,d,38,Mengfei Shen (沈梦非),2018SHEN07,92.14,94.05
DoncasterOpen2020,555,d,39,Joey Gouly,2007GOUL01,89.82,94.5
DoncasterOpen2020,555,d,40,Oliver Wheat,2016WHEA01,86.62,95.13
DoncasterOpen2020,555,d,41,Jonathan Ayre,2018AYRE01,80.21,96.44
DoncasterOpen2020,555,d,42,Matthew Prestwich,2016PRES04,97.69,100.65
DoncasterOpen2020,555,d,43,Benjamin Grzesiak,2018GRZE01,92.94,101.07
DoncasterOpen2020,555,d,44,Chun-Ting Liu (劉淳庭),2013LIUC02,91.1,102.86
DoncasterOpen2020,555,d,45,Joseph Tudor,2016TUDO02,98.85,103.45
DoncasterOpen2020,555,d,46,Cheung-Hao Tu,2016TUCH02,96.91,103.61
DoncasterOpen2020,555,d,47,Christian Harris,2019HARR08,105.27,109.37
DoncasterOpen2020,555,d,48,Theo Proferes,2019PROF01,100.6,112.16
DoncasterOpen2020,555,d,49,Deni Mintsaev (Дени Минцаев),2013MINT01,103.76,112.55
DoncasterOpen2020,555,d,50,Andy Nicholls,2015NICH04,100.96,113.04
DoncasterOpen2020,555,d,51,Ezra Hirschi,2019HIRS01,102.04,113.07
DoncasterOpen2020,555,d,52,Sam Shaw,2016SHAW02,108.02,114.51
DoncasterOpen2020,555,d,53,Ryan Eckersley,2019ECKE02,109.08,115.15
DoncasterOpen2020,555,d,54,Pierre Morice-Le Moel,2017MOEL01,110.85,117.89
DoncasterOpen2020,555,d,55,Timothy Lawrance,2017LAWR04,119.76,130.73
DoncasterOpen2020,555,d,56,Jack Adams,2019ADAM02,116.84,131.6
DoncasterOpen2020,555,d,57,Matthew Ayre,2018AYRE02,121.41,0.0
DoncasterOpen2020,555,d,58,Danny Morgan,2019MORG10,126.27,0.0
DoncasterOpen2020,555,d,59,Luke McRitchie,2019MCRI01,129.58,0.0
DoncasterOpen2020,555,d,60,Joe Greenland,2019GREE02,130.01,0.0
DoncasterOpen2020,555,d,61,Harrison Lee,2018LEEH02,130.72,0.0
DoncasterOpen2020,555,d,62,Tom Wilkinson,2019WILK04,130.73,0.0
DoncasterOpen2020,555,d,63,Sam Spendla,2015SPEN01,132.86,0.0
DoncasterOpen2020,555,d,64,Patrick Drew Dwyer,2019DWYE01,133.56,0.0
DoncasterOpen2020,555,d,65,Matthew Dodds,2020DODD02,139.24,0.0
DoncasterOpen2020,555,d,65,William Turton,2018TURT01,139.24,0.0
DoncasterOpen2020,555,d,67,Matthew Ellis,2020ELLI02,144.38,0.0
DoncasterOpen2020,555,d,68,Jack O'Callaghan,2019OCAL01,150.6,0.0
DoncasterOpen2020,555,d,69,Mohamed Hani Shahin,2019SHAH22,161.59,0.0
DoncasterOpen2020,555,d,70,Toby Roche,2020ROCH03,167.22,0.0
DoncasterOpen2020,555,d,71,Andrea Javier,2010JAVI01,188.88,0.0
DoncasterOpen2020,555,d,72,Alex Gill,2011GILL02,189.62,0.0
DoncasterOpen2020,555,d,73,Tyler Lloyd,2015LLOY02,204.29,0.0
DoncasterOpen2020,555,d,74,Sean Frederick Liad,2020LIAD01,206.39,0.0
DoncasterOpen2020,555,d,75,David Cooke,2020COOK03,-0.01,0.0
DoncasterOpen2020,555,d,75,Gregory Berrisford Sweet,2020SWEE01,-0.01,0.0
DoncasterOpen2020,555,d,75,Harry Latham,2020LATH01,-0.01,0.0
DoncasterOpen2020,555,f,1,Sebastian Weyer,2010WEYE02,47.43,49.83
DoncasterOpen2020,555,f,2,Ivan Lew Yi Wen (刘义文),2012WENI01,50.8,56.52
DoncasterOpen2020,555,f,3,Robert Yau,2009YAUR01,57.11,61.99
DoncasterOpen2020,555,f,4,Harry Savage,2013SAVA01,59.81,64.8
DoncasterOpen2020,555,f,5,Fabio Schwandt,2014SCHW02,64.46,65.25
DoncasterOpen2020,555,f,6,Bart Sekulski,2013SEKU01,54.82,65.45
DoncasterOpen2020,555,f,7,Sam Jacklin,2015JACK04,66.32,68.56
DoncasterOpen2020,555,f,8,Sean Moran,2016MORA24,64.79,69.23
DoncasterOpen2020,555,f,9,Steven Kearns,2015KEAR01,67.84,74.05
DoncasterOpen2020,555,f,10,William Gan Wei Ren (颜伟仁),2014RENW01,67.63,75.17
DoncasterOpen2020,555,f,11,Callum Hales-Jepp,2012HALE01,67.66,76.11
DoncasterOpen2020,555,f,12,Christopher Morris,2013MORR03,71.58,76.33
DoncasterOpen2020,555,f,13,Stephen Waller,2017WALL12,71.43,76.41
DoncasterOpen2020,555,f,14,Jason Harley,2016HARL01,72.69,76.42
DoncasterOpen2020,555,f,15,Brandon Poulton,2019POUL02,73.25,77.05
DoncasterOpen2020,555,f,16,Matthew Lowe,2014LOWE01,70.13,77.83
DoncasterOpen2020,555,f,17,James Molloy,2011MOLL01,71.29,77.88
DoncasterOpen2020,555,f,18,Aidan McMillan,2018MCMI02,71.91,79.2
DoncasterOpen2020,555,f,19,Jacob Chambers,2017CHAM09,71.12,82.08
DoncasterOpen2020,555,f,20,Katie Davies,2017DAVI03,77.51,82.91
DoncasterOpen2020,555,f,21,Nevins Chan Pak Hoong (陈百鸿),2010CHAN20,75.4,83.05
DoncasterOpen2020,555,f,22,David Lim,2010LIMD01,80.53,83.7
DoncasterOpen2020,555,f,23,Oliver Castledine,2018CAST08,78.67,84.72
DoncasterOpen2020,555,f,24,Bertie Longden,2014LONG06,81.78,85.39
DoncasterOpen2020,555,f,25,Robert Alden,2019ALDE01,78.96,86.25
DoncasterOpen2020,555,f,26,Ben Stokes,2018STOK01,80.63,87.72
DoncasterOpen2020,555,f,27,Marcus Siu,2016SIUM01,67.47,89.68
DoncasterOpen2020,555,f,28,Fred Lang,2016LANG12,82.51,91.87
DoncasterOpen2020,555,f,29,Adam Greenwood,2011GREE03,87.13,95.22
DoncasterOpen2020,555,f,30,George Tudor,2019TUDO01,86.1,96.46
DoncasterOpen2020,555,f,31,Charlie Harrison,2017HARR08,96.36,100.31
DoncasterOpen2020,666,c,1,Ivan Lew Yi Wen (刘义文),2012WENI01,106.63,108.98
DoncasterOpen2020,666,c,2,Robert Yau,2009YAUR01,98.19,110.91
DoncasterOpen2020,666,c,3,Bart Sekulski,2013SEKU01,109.05,117.85
DoncasterOpen2020,666,c,4,Harry Savage,2013SAVA01,123.63,126.61
DoncasterOpen2020,666,c,5,Steven Kearns,2015KEAR01,122.02,127.29
DoncasterOpen2020,666,c,6,Breandan Vallance,2007VALL01,126.15,130.53
DoncasterOpen2020,666,c,7,Sam Jacklin,2015JACK04,116.31,131.61
DoncasterOpen2020,666,c,8,Sean Moran,2016MORA24,126.23,132.43
DoncasterOpen2020,666,c,9,Robert Alden,2019ALDE01,127.96,132.65
DoncasterOpen2020,666,c,10,Fabio Schwandt,2014SCHW02,125.64,135.55
DoncasterOpen2020,666,c,11,Marcus Siu,2016SIUM01,135.16,144.96
DoncasterOpen2020,666,c,12,Jason Harley,2016HARL01,133.51,148.12
DoncasterOpen2020,666,c,13,Nevins Chan Pak Hoong (陈百鸿),2010CHAN20,145.0,148.4
DoncasterOpen2020,666,c,14,Katie Davies,2017DAVI03,144.51,149.21
DoncasterOpen2020,666,c,15,Christopher Morris,2013MORR03,147.95,150.28
DoncasterOpen2020,666,c,16,William Gan Wei Ren (颜伟仁),2014RENW01,133.68,156.59
DoncasterOpen2020,666,c,17,James Molloy,2011MOLL01,149.83,157.24
DoncasterOpen2020,666,c,18,Stephen Waller,2017WALL12,141.44,157.77
DoncasterOpen2020,666,c,19,Brandon Poulton,2019POUL02,159.19,161.19
DoncasterOpen2020,666,c,20,Charlie Stark,2014STAR05,161.42,165.63
DoncasterOpen2020,666,c,21,Fred Lang,2016LANG12,159.15,166.92
DoncasterOpen2020,666,c,22,Ben Stokes,2018STOK01,161.9,169.09
DoncasterOpen2020,666,c,23,Oliver Castledine,2018CAST08,158.95,170.91
DoncasterOpen2020,666,c,24,Matthew Prestwich,2016PRES04,167.51,179.94
DoncasterOpen2020,666,c,25,Aidan McMillan,2018MCMI02,176.71,180.51
DoncasterOpen2020,666,c,26,George Tudor,2019TUDO01,184.6,187.62
DoncasterOpen2020,666,c,27,Mohamed Ba Ndour,2017NDOU01,179.58,188.63
DoncasterOpen2020,666,c,28,Daniel Tidsey,2016TIDS01,170.79,190.54
DoncasterOpen2020,666,c,29,Ben Thomas Campbell,2018CAMP17,181.09,190.73
DoncasterOpen2020,666,c,30,Bertie Longden,2014LONG06,179.6,191.13
DoncasterOpen2020,666,c,31,Oliver Wheat,2016WHEA01,168.54,198.12
DoncasterOpen2020,666,c,32,David Lim,2010LIMD01,189.8,201.6
DoncasterOpen2020,666,c,33,Theo Proferes,2019PROF01,187.88,204.84
DoncasterOpen2020,666,c,34,Chris Mills,2014MILL04,199.68,223.22
DoncasterOpen2020,666,c,35,Joseph Tudor,2016TUDO02,208.01,226.66
DoncasterOpen2020,666,c,36,Callum Hales-Jepp,2012HALE01,128.4,-0.01
DoncasterOpen2020,666,c,37,Jacob Chambers,2017CHAM09,149.31,-0.01
DoncasterOpen2020,666,c,38,Charlie Harrison,2017HARR08,194.35,-0.01
DoncasterOpen2020,666,c,39,Andy Nicholls,2015NICH04,214.38,0.0
DoncasterOpen2020,666,c,40,Matthew Lowe,2014LOWE01,214.49,0.0
DoncasterOpen2020,666,c,41,Mengfei Shen (沈梦非),2018SHEN07,218.43,0.0
DoncasterOpen2020,666,c,42,Jonathan Ayre,2018AYRE01,238.68,0.0
DoncasterOpen2020,666,c,43,Benjamin Grzesiak,2018GRZE01,244.4,0.0
DoncasterOpen2020,666,c,44,Sam Shaw,2016SHAW02,248.57,0.0
DoncasterOpen2020,666,c,45,Harrison Lee,2018LEEH02,252.01,0.0
DoncasterOpen2020,666,c,46,Bill Hammill,2015HAMM01,265.02,0.0
DoncasterOpen2020,666,c,47,Christian Harris,2019HARR08,268.61,0.0
DoncasterOpen2020,666,c,48,Ryan Eckersley,2019ECKE02,293.49,0.0
DoncasterOpen2020,666,c,49,Matthew Dodds,2020DODD02,303.05,0.0
DoncasterOpen2020,666,c,50,Luke McRitchie,2019MCRI01,320.31,0.0
DoncasterOpen2020,666,c,51,Joe Greenland,2019GREE02,324.31,0.0
DoncasterOpen2020,666,c,52,David Cooke,2020COOK03,-0.01,0.0
DoncasterOpen2020,666,c,52,Harry Latham,2020LATH01,-0.01,0.0
DoncasterOpen2020,666,c,52,Matthew Ellis,2020ELLI02,-0.01,0.0
DoncasterOpen2020,666,c,52,Patrick Drew Dwyer,2019DWYE01,-0.01,0.0
DoncasterOpen2020,666,c,52,Sam Spendla,2015SPEN01,-0.01,0.0
DoncasterOpen2020,666,c,52,Timothy Lawrance,2017LAWR04,-0.01,0.0
DoncasterOpen2020,333bf,1,1,Christopher Morris,2013MORR03,24.02,-0.01
DoncasterOpen2020,333bf,1,2,Daniel Tidsey,2016TIDS01,24.54,-0.01
DoncasterOpen2020,333bf,1,3,Charlie Harrison,2017HARR08,26.45,39.57
DoncasterOpen2020,333bf,1,4,Mengfei Shen (沈梦非),2018SHEN07,29.63,-0.01
DoncasterOpen2020,333bf,1,5,Ben Stokes,2018STOK01,30.18,-0.01
DoncasterOpen2020,333bf,1,6,Deni Mintsaev (Дени Минцаев),2013MINT01,33.94,-0.01
DoncasterOpen2020,333bf,1,7,Harry Savage,2013SAVA01,36.98,-0.01
DoncasterOpen2020,333bf,1,8,Bertie Longden,2014LONG06,39.59,-0.01
DoncasterOpen2020,333bf,1,9,Fabio Schwandt,2014SCHW02,44.7,-0.01
DoncasterOpen2020,333bf,1,10,Oliver Wheat,2016WHEA01,48.19,63.88
DoncasterOpen2020,333bf,1,11,Jacob Chambers,2017CHAM09,61.18,-0.01
DoncasterOpen2020,333bf,1,12,Ezra Hirschi,2019HIRS01,65.59,-0.01
DoncasterOpen2020,333bf,1,13,Nevins Chan Pak Hoong (陈百鸿),2010CHAN20,70.84,83.46
DoncasterOpen2020,333bf,1,14,Matthew Prestwich,2016PRES04,71.89,-0.01
DoncasterOpen2020,333bf,1,15,Callum Hales-Jepp,2012HALE01,74.12,-0.01
DoncasterOpen2020,333bf,1,16,Lucas Jarana,2019JARA03,81.23,-0.01
DoncasterOpen2020,333bf,1,17,William Gan Wei Ren (颜伟仁),2014RENW01,92.84,-0.01
DoncasterOpen2020,333bf,1,18,Cheung-Hao Tu,2016TUCH02,94.18,-0.01
DoncasterOpen2020,333bf,1,19,Bill Hammill,2015HAMM01,94.44,107.71
DoncasterOpen2020,333bf,1,20,Ivan Lew Yi Wen (刘义文),2012WENI01,96.08,-0.01
DoncasterOpen2020,333bf,1,21,James Molloy,2011MOLL01,101.35,-0.01
DoncasterOpen2020,333bf,1,22,Andy Nicholls,2015NICH04,120.55,-0.01
DoncasterOpen2020,333bf,1,23,Charlie Stark,2014STAR05,124.15,146.73
